starId,movieId
s000001278,RAl62
s000004469,RAl62
s000001764,RAl62
s000003219,RAl62
s000005502,RAl62
s000006723,RAl62
s000002565,RAl62
s000000246,RAl62
s000000422,RAl68
s000001096,RAl68
s000000246,RAl68
s000001764,RAl68
s000005580,RAl68
s000006820,RAl69
s000000246,RAl69
s000009967,RAl69
s000015883,RAl69
s000002631,RAl69
s000002376,RAl70
s000015884,RAl70
s000002691,RAl70
s000005479,RAl70
s000002269,RAl70
s000000186,RAl70
s000001764,RAl71
s000002027,RAl71
s000000971,RAl71
s000005580,RAl71
s000005222,RAl71
s000005786,RAl71
s000002376,RAl72
s000005626,RAl72
s000006584,RAl72
s000015885,RAl72
s000015886,RAl72
s000005436,RAl72
s000000186,RAl73
s000000406,RAl73
s000000391,RAl73
s000000420,RAl73
s000000567,RAl73
s000000584,RAl73
s000000971,RAl73
s000001050,RAl73
s000001096,RAl73
s000001660,RAl73
s000001764,RAl73
s000002269,RAl73
s000002315,RAl73
s000002334,RAl73
s000002376,RAl73
s000002614,RAl73
s000004469,RAl73
s000003139,RAl73
s000011064,RAl73
s000005914,RAl73
s000006227,RAl73
s000014491,RAl73
s000006584,RAl73
s000006806,RAl73
s000004559,RAl74
s000002445,RAl74
s000004064,RAl74
s000005222,RAl74
s000003466,RAl74
s000001055,RAl74
s000003234,RAl74
s000003192,RAl74
s000005505,RAl74
s000001764,RAl75
s000005858,RAl75
s000005437,RAl75
s000000825,RAl76
s000004076,RAl76
s000015887,RAl76
s000006689,RAl80
s000001764,RAl80
s000001562,RAl85
s000000567,RAl85
s000001075,RAl85
s000000624,RAl85
s000000401,RAl85
s000002715,RAl85
s000004845,RAl85
s000004302,RAl87
s000006788,RAl87
s000003652,RAl87
s000002451,RAl87
s000000674,RAl87
s000001774,RAl87
s000015839,RAl88
s000005418,RAl90
s000005253,RAl90
s000001005,RAl90
s000015888,RAl90
s000015889,RAl90
s000015890,RAl90
s000015891,RAl90
s000015892,RAl90
s000007039,RAl93
s000015249,RAl93
s000002179,RAl93
s000005549,RAl93
s000005989,RAl93
s000002396,RAl93
s000006496,RAl93
s000015893,RAl93
s000003761,RAl93
s000010430,RAl93
s000001075,RAl93
s000003612,RAl93
s000004603,RAl93
s000002982,RAl93
s000005240,RAl93
s000006699,RAl93
s000015894,RAl93
s000005531,RAl93
s000005331,RAl93
s000011403,RAl93
s000006859,RAl93
s000004196,RAl93
s000002827,RAl93
s000015895,RAl93
s000012968,RAl93
s000015896,RAl93
s000015897,RAl93
s000002396,RAl93
s000007039,RAl93
s000002179,RAl93
s000002743,RAl93
s000001487,RAl95
s000003821,RAl95
s000015898,RAl95
s000003601,RAl95
s000006859,RAl95
s000015899,RAl95
s000004347,RAl95
s000006227,RAl95
s000010239,RAl95
s000011913,RAl95
s000007039,RAl95
s000003761,RAl95
s000000180,RAl95
s000003612,RAl95
s000005778,RAl95
s000005405,RAl95
s000015900,RAl98
s000004012,RAl98
s000008006,RAl98
s000000280,RAl98
s000007039,RAl98
s000005331,RAl98
s000001144,RAl104
s000004347,RAl104
s000009325,RAl104
s000004515,RAl104
s000000420,RAl104
s000003761,RAl104
s000004669,RAl104
s000006314,RAl104
s000012267,RAl104
s000015128,RAl104
s000004305,RAl104
s000015901,RAl104
s000002181,RAl106
s000006165,RAl106
s000005819,RAl106
s000008119,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000006860,RAl106
s000011077,RaM10
s000004011,RaR10
s000015902,RaR10
s000004012,RaR10
s000015903,RaR12
s000000313,RaR12
s000015904,RaR12
s000000313,RaR12
s000002419,RaR12
s000015905,RaR12
s000006859,RaR13
s000001555,RaR13
s000007999,RaR13
s000008946,RaR13
s000013347,RAs10
s000005650,RAs10
s000003042,RAs10
s000006859,RAs10
s000006629,RAs10
s000003944,RaT1
s000006228,RaT1
s000003096,RaT1
s000015906,RaT1
s000013617,RaT1
s000015907,RaT1
s000015908,RaT1
s000006142,RaT1
s000000876,RaT1
s000004587,RaT9
s000003095,RaT9
s000001298,RaT9
s000003121,RaT9
s000004364,RaT9
s000005070,RaT9
s000003570,RaT9
s000005868,RaT9
s000000340,RaT16
s000000612,RaT16
s000001507,RaT16
s000003169,RaT16
s000001556,RaT16
s000004163,RaT16
s000001298,RaT16
s000000612,RaT21
s000004854,RaT21
s000003169,RaT21
s000000612,RaT22
s000007414,RaT26
s000015909,RaT26
s000003121,RaT26
s000000750,RaT26
s000001507,RaT26
s000003462,RaT26
s000009048,RaT26
s000002344,RaT26
s000000433,RaT26
s000001315,RaT30
s000004860,RaT30
s000001507,RaT30
s000003169,RaT30
s000001366,RaT30
s000002120,RaT30
s000015910,RaT30
s000003112,RaT36
s000003112,RaT38
s000000482,RaT42
s000005842,RaT42
s000001819,RaT42
s000001827,RaT42
s000005191,RaT42
s000001827,RaT46
s000005842,RaT46
s000005047,RaT46
s000004740,RaT46
s000001809,RaT46
s000008863,RaT46
s000015911,RAu10
s000015912,RAu10
s000006383,RAu40
s000004059,RAu40
s000001892,RaW2
s000015913,RaW2
s000001805,RaW2
s000000446,RaW2
s000006756,RaW2
s000015914,RaW2
s000002971,RaW2
s000005835,RaW2
s000010507,RaW2
s000011384,RaW20
s000004127,RaW20
s000006062,RaW24
s000003473,RaW44
s000004690,RaW44
s000000379,RaW44
s000005104,RaW47
s000000441,RaW47
s000003263,RaW47
s000001254,RaW47
s000006785,RaW47
s000000551,RaW47
s000000613,RaW59
s000000874,RaW59
s000003807,RaW59
s000002247,RaW59
s000004115,RaW59
s000015915,RaW59
s000005298,RaW59
s000015916,RaW59
s000003807,RaW59
s000015917,RaW59
s000005546,RaW59
s000008508,RaW59
s000004165,RaW59
s000002563,RaW59
s000001830,RaW59
s000007739,RaW59
s000011152,RaW59
s000008513,RaW59
s000015918,RaW59
s000015919,RaW59
s000012087,RaW59
s000006595,RaW59
s000015920,RaW59
s000015921,RaW59
s000005104,RaW61
s000000613,RaW61
s000002528,RaW61
s000003793,RaW61
s000005707,RaW61
s000006213,RaW61
s000004772,RaW61
s000004717,RaW61
s000003197,RaW61
s000003677,RaW61
s000002973,RaW61
s000009128,RaW61
s000013248,RaW61
s000001211,RaW61
s000015922,RaW61
s000000613,RaW62
s000003793,RaW62
s000003627,RaW62
s000001384,RaW62
s000015923,RaW62
s000002949,RaW62
s000006255,RaW62
s000002032,RaW63
s000001531,RaW63
s000003276,RaW63
s000008519,RaW63
s000011140,RaW63
s000005092,RaW63
s000002427,RaW63
s000003699,RaW63
s000015924,RaW63
s000003677,RaW63
s000002572,RaW63
s000006230,RaW63
s000015925,RaW63
s000000874,RaW64
s000001531,RaW64
s000002707,RaW64
s000002528,RaW64
s000006213,RaW64
s000000984,RaW64
s000004661,RaW64
s000005198,RaW64
s000001612,RaW65
s000005354,RaW65
s000005104,RaW65
s000002032,RaW66
s000002528,RaW66
s000005167,RaW66
s000001174,RaW66
s000004005,RaW66
s000003276,RaW66
s000015926,RaW66
s000000394,RaW66
s000007074,RaW66
s000008518,RaW66
s000015927,RaW66
s000002032,RaW67
s000003793,RaW72
s000000071,RaW72
s000003327,RaW72
s000006407,RaW72
s000000480,RaW72
s000002528,RaW72
s000004374,RaW73
s000003887,RaW73
s000004781,RaW73
s000001526,RaW73
s000014565,RaW73
s000000874,RaW74
s000001252,RaW77
s000015928,RaW77
s000015929,RaW78
s000001449,RaW78
s000000470,RaW78
s000010303,RaW78
s000006148,RaW78
s000005466,RaW78
s000004429,RaW78
s000015930,RaW78
s000001808,RaW78
s000000997,RaW78
s000003458,RaW78
s000002936,RaW80
s000004756,RaW81
s000002716,RaW82
s000005150,RaW82
s000002136,RaW82
s000003887,RaW82
s000004005,RaW82
s000004697,RaW82
s000015931,RaW82
s000002966,RaW82
s000002098,RaW82
s000000906,RaW82
s000002171,RaW85
s000001513,RaW85
s000004986,RaW85
s000015932,RaW85
s000003377,RaW85
s000005168,RaW85
s000006148,RaW85
s000003327,RaW85
s000000389,RBa12
s000008136,RBa12
s000004965,RBa12
s000006119,RBB10
s000015933,RBB10
s000004298,RbC1
s000003783,RbC1
s000001808,RbC1
s000004578,RbC1
s000001618,RbC1
s000003572,RbC10
s000005548,RbC10
s000003253,RbC10
s000000919,RbC10
s000000299,RbC20
s000015934,RbC20
s000004515,RbC28
s000001448,RbC28
s000003558,RbC28
s000002911,RbC28
s000015935,RbD3
s000015936,RbD3
s000015937,RbD3
s000001909,RbD3
s000015938,RbD3
s000015939,RbD3
s000008901,RbD3
s000015940,RbD3
s000000758,RbD3
s000015941,RbD3
s000015942,RbD3
s000015943,RbD3
s000015944,RbD3
s000015945,RbD3
s000002731,RbD10
s000000179,RbD10
s000006039,RbD10
s000000120,RbD10
s000006418,RbD10
s000015946,RBe1
s000000953,RBe2
s000006227,RBe2
s000005364,RBe2
s000003857,RBe2
s000015947,RBe2
s000001719,RBe2
s000001232,RBe2
s000002827,RBe3
s000006020,RBe3
s000002746,RBe3
s000000076,RBe3
s000001719,RBe3
s000005557,RBe5
s000006020,RBe5
s000006096,RBe5
s000015948,RBe5
s000015949,RBe5
s000008265,RBe5
s000003882,RBe6
s000002319,RBe6
s000001354,RBe6
s000002617,RBe6
s000003862,RBe6
s000001979,RBe6
s000015950,RBe12
s000003311,RBe12
s000002827,RBe12
s000003254,RBe12
s000010697,RBe12
s000004559,RBe15
s000006699,RBe15
s000006096,RBe15
s000002460,RBe15
s000010391,RBe15
s000004559,RBe19
s000002511,RBe19
s000005531,RBe19
s000007842,RBe19
s000008195,RBe19
s000015951,RBe19
s000001047,RBe19
s000002203,RBe19
s000012908,RBe19
s000015952,RBe19
s000010840,RBe19
s000015953,RbG10
s000011325,RbG10
s000001640,RbG10
s000012511,RbH10
s000000208,RbH10
s000001363,RbH10
s000008664,RbH10
s000000013,RbH10
s000015954,RBi10
s000000417,RBi10
s000000106,RBi10
s000000219,RBi10
s000015955,RBi10
s000015956,RBl10
s000005822,RBl10
s000015957,RBl10
s000001900,RbM1
s000007547,RbM1
s000005634,RbM1
s000000918,RbM1
s000006741,RbM1
s000003468,RbM1
s000000710,RbM1
s000001156,RbM1
s000004587,RbM1
s000005819,RbM1
s000006467,RbM1
s000000866,RbM10
s000003997,RbM10
s000002609,RbM10
s000000620,RbM10
s000005450,RBn10
s000004128,RBn10
s000005214,RbR1
s000002482,RbR1
s000005688,RbR1
s000004117,RbR1
s000000473,RbR1
s000003846,RbR1
s000001360,RbR1
s000006664,RbR1
s000000444,RbR1
s000002775,RbR1
s000005660,RbR1
s000002275,RbR1
s000004937,RbR2
s000007717,RbR3
s000004833,RbR3
s000005530,RbR3
s000002482,RbR3
s000005683,RbR3
s000015958,RbR3
s000005537,RbR3
s000006789,RbR3
s000001900,RbR3
s000001249,RbR3
s000005820,RbR3
s000001360,RbR3
s000003184,RbR3
s000015959,RbR3
s000015960,RbR3
s000001360,RbR10
s000005470,RbR10
s000003347,RbR10
s000002009,RbR10
s000015961,RbR10
s000000866,RbR12
s000000401,RbR12
s000005942,RbR12
s000001913,RbR12
s000000280,RbR12
s000001357,RbR14
s000004572,RbR14
s000004338,RbR14
s000006859,RbR14
s000006859,RbR14
s000015962,RbR14
s000015963,RbR14
s000001681,RbR17
s000000475,RbR17
s000015964,RbR17
s000015965,RbR17
s000015966,RbR17
s000005693,RbR17
s000015967,RbR17
s000010645,RbR17
s000015968,RbR17
s000015969,RbR17
s000001709,RbR17
s000006859,RbR17
s000003870,RbR17
s000006859,RbR18
s000008821,RbR18
s000000310,RbR18
s000015893,RbR18
s000006699,RbR22
s000004921,RbR22
s000006859,RbR22
s000006859,RbR22
s000006201,RBS15
s000005023,RBS15
s000002192,RBS15
s000007057,RBS15
s000006543,RBS15
s000003699,RBS15
s000002548,RBS15
s000002854,RBS15
s000000240,RBt6
s000007848,RBt6
s000006279,RBt6
s000005760,RBt6
s000004226,RBt6
s000002789,RBt6
s000005634,RBt17
s000002683,RBt17
s000001669,RBt17
s000000734,RBt17
s000002754,RBt17
s000015970,RBt17
s000015971,RBt17
s000002627,Rbt20
s000000567,RBt20
s000003471,RBt20
s000015730,RBt20
s000001406,RBu10
s000001406,RBu10
s000001406,RBu10
s000006334,RBu10
s000003376,RBu10
s000001820,RBu10
s000000744,RBu15
s000002365,RBu15
s000001011,RBu15
s000004019,RBu20
s000002167,RBu20
s000005441,RBu20
s000005746,RBu20
s000002799,RBu20
s000015972,RbW10
s000015973,RBx10
s000015974,RBx10
s000015975,RBx10
s000015976,RC9
s000015977,RC9
s000001268,RC10
s000003917,RC10
s000002094,RC10
s000004691,RC10
s000015978,RC12
s000006859,RC12
s000001646,RC13
s000004812,RC13
s000003468,RC13
s000008595,RC13
s000003913,RC16
s000003449,RC16
s000003239,RC16
s000000469,RC16
s000002706,RC16
s000004840,RC16
s000006520,RC16
s000005012,RC18
s000001449,RC18
s000004634,RC18
s000004929,RC18
s000003278,RC18
s000007128,RC18
s000009167,RC18
s000007074,RC18
s000002014,RC19
s000002984,RC19
s000002705,RC19
s000000132,RC19
s000001755,RC19
s000006832,RC19
s000000254,RC19
s000002692,RC19
s000005808,RC19
s000015979,RC19
s000015980,RC19
s000001083,RC20
s000005764,RC21
s000004924,RC21
s000001268,RC21
s000015981,RC21
s000004303,RC21
s000006006,RC21
s000004924,RC22
s000006859,RC22
s000002392,RcB1
s000001966,RcB1
s000002664,RcB1
s000005162,RcB1
s000015982,RcB1
s000004370,RcB1
s000000113,RcB1
s000005382,RcB1
s000000613,RcB3
s000002965,RcB3
s000000375,RcB3
s000000443,RcB3
s000005969,RcB3
s000005957,RcB3
s000002169,RcB3
s000007843,RcB3
s000001095,RcB3
s000000284,RcB3
s000013779,RcB3
s000011957,RcB3
s000003115,RcB5
s000015983,RcB5
s000006113,RcB5
s000004354,RcB5
s000015984,RcB5
s000005183,RcB5
s000009599,RcB5
s000004950,RcB5
s000004409,RcB8
s000004986,RcB8
s000002051,RcB8
s000002098,RcB8
s000001919,RcB8
s000002695,RcB8
s000006113,RcB13
s000003023,RcB13
s000004559,RcB13
s000000984,RcB13
s000000132,RcB13
s000015985,RcB13
s000002221,RcB13
s000003466,RcB14
s000005763,RcB14
s000003276,RcB14
s000003139,RcB14
s000003047,RcB14
s000000151,RcB14
s000003276,RcB14
s000004776,RcB14
s000004116,RcB14
s000003011,RcB14
s000003938,RcB14
s000015986,RcB14
s000004774,RcB15
s000004559,RcB15
s000006235,RcB15
s000004752,RcB16
s000003996,RcB16
s000006478,RcB16
s000003781,RcB16
s000002680,RcB16
s000003540,RcB16
s000003167,RcB16
s000006094,RcB16
s000003018,RcB16
s000003466,RcB17
s000003982,RcB17
s000005473,RcB17
s000004786,RcB17
s000000454,RcB17
s000000925,RcB17
s000006026,RcB17
s000000580,RcB18
s000006719,RcB18
s000002067,RcB18
s000002511,RcB25
s000000500,RcB25
s000001154,RcB25
s000006420,RcB25
s000000331,RcB25
s000003099,RcB25
s000003222,RcB30
s000006581,RcB30
s000000236,RcB30
s000003318,RcB30
s000002258,RcB30
s000015987,RcB30
s000000497,RcB30
s000009321,RcB30
s000000841,RcB30
s000001221,RcB40
s000005408,RcB40
s000001228,RcB40
s000002469,RcB40
s000005748,RcB40
s000003412,RcB40
s000004578,RcB40
s000005548,RcB40
s000005874,RcB40
s000001002,RcB40
s000004331,RcB40
s000006569,RcB40
s000005989,RcB40
s000015988,RcB40
s000015989,RcB40
s000015990,RcB40
s000015991,RcB40
s000015992,RcB40
s000015993,RcB40
s000003601,RcB40
s000015994,RcB40
s000001025,RcF10
s000007103,RcF12
s000015995,RcF20
s000015995,RcF20
s000015995,RcF20
s000005200,RcF26
s000015996,RcF26
s000015997,RcF26
s000004310,RcF26
s000015998,RcF26
s000007848,RcF30
s000005909,RcF30
s000015999,RcF30
s000016000,RcF30
s000016001,RcF30
s000016002,RcF30
s000016003,RcF34
s000016004,RcF34
s000005970,RCh10
s000016005,RCh10
s000016006,RCh10
s000016007,RCh10
s000010450,RCh10
s000016008,RCj10
s000005977,RCj10
s000000220,RCj11
s000002253,RCj11
s000005977,RCj11
s000016008,RCj11
s000003637,RCj11
s000006636,RCj20
s000001618,RCj20
s000001297,RCj20
s000003013,RCj20
s000000371,RCj20
s000001513,RCj20
s000000220,RCj20
s000016008,RCj20
s000005977,RCj20
s000002170,RCl4
s000004281,RCl4
s000016009,RCl4
s000002069,RCl5
s000005008,RCl5
s000001538,RCll0
s000002151,RCl13
s000016010,RCl13
s000000459,RCl13
s000006587,RCl13
s000013370,RCm10
s000016011,RCm10
s000003638,RCm10
s000000569,RCm10
s000006423,RCm10
s000000290,RCm10
s000004603,RCm15
s000003102,RCm15
s000004026,RCm15
s000006414,RCm15
s000016012,RCm15
s000002703,RCn10
s000002272,RCn10
s000001406,RCn10
s000005931,RCn10
s000016013,RCn30
s000009610,RCn30
s000003560,RCn30
s000006452,RCn30
s000016014,RCn30
s000001221,RCn36
s000005882,RCn39
s000015132,RCn39
s000006726,RCo3
s000016015,RCo3
s000002201,RCo3
s000016016,RCo3
s000001227,RCo3
s000001371,RCo3
s000006346,RCo4
s000004572,RCo9
s000016017,RCo11
s000016018,RCo11
s000015372,RCo11
s000006586,RCo11
s000004532,RCo11
s000016019,RCo14
s000013777,RCo14
s000016020,RCo14
s000016021,RCo14
s000016022,RCo14
s000003458,RCo14
s000016023,RCo14
s000001155,RCo15
s000007691,RCo15
s000016024,RCo15
s000016025,RCo15
s000006745,RCo15
s000016026,RCo15
s000006019,RCo15
s000013777,RCo23
s000001816,RCo23
s000016021,RCo23
s000016027,RCo23
s000012130,RCo23
s000004245,RCo24
s000006859,RCo24
s000016028,RCo24
s000016029,RCo24
s000004532,RCo24
s000001239,RCo24
s000005047,RCo26
s000016030,RCo26
s000001414,RCo26
s000015283,RCo26
s000016031,RCo27
s000006586,RCo27
s000004245,RCo27
s000003149,RCo27
s000004572,RCo27
s000016032,RCo27
s000005047,RCo30
s000005909,RCo30
s000003295,RCo30
s000004239,RCo32
s000005047,RCo34
s000016033,RCo34
s000006859,RCo34
s000003746,RCo34
s000004777,RCo34
s000005047,RCo34
s000016023,RCo34
s000005144,RCo34
s000005047,RCo34
s000004777,RCo34
s000016034,RCo34
s000004572,RCo34
s000005047,RCo35
s000004831,RCo35
s000015192,RCo35
s000003373,RCo35
s000005047,RCo36
s000003746,RCo36
s000003196,RCo36
s000001301,RCo36
s000004572,RCo36
s000004572,RCo37
s000003196,RCo37
s000003373,RCo37
s000004245,RCo37
s000002708,RCo37
s000005047,RCo38
s000005047,RCo38
s000004777,RCo38
s000001044,RCo38
s000012343,RCo38
s000001246,RCo38
s000002360,RCo38
s000016028,RCo38
s000012130,RCo38
s000005047,RCo41
s000005047,RCo43
s000016035,RCo43
s000006602,RCo43
s000016036,RCo43
s000003112,RCo43
s000016037,RCo43
s000001576,RCo44
s000002039,RCo44
s000005773,RCo44
s000016038,RCo44
s000003440,RCo44
s000009181,RCo44
s000002039,RCo46
s000002871,RCo46
s000001576,RCo46
s000014297,RCo47
s000006740,RCo47
s000006027,RCo47
s000016039,RCo47
s000001576,RCo47
s000002810,RCo47
s000016040,RCo47
s000006379,RCo47
s000001353,RCo47
s000016041,RCo48
s000016042,RCo48
s000009510,RCo48
s000006673,RCo48
s000006396,RCo48
s000001278,RCo48
s000006859,RCo48
s000016043,RCo48
s000016044,RCo49
s000005779,RCo70
s000006859,RCo70
s000006335,RCS10
s000004512,RCS10
s000006122,RtC10
s000000919,RtC10
s000003273,RtC10
s000016045,RtC10
s000000548,RtC10
s000006859,RtC10
s000004465,RCu10
s000006859,RCu10
s000003373,RCu10
s000006859,RCu10
s000000221,RCu10
s000016046,RCu10
s000007389,RCu10
s000016047,RCu10
s000006259,RCu12
s000016048,RCu12
s000016049,RCu12
s000016050,RCu12
s000016051,RCv10
s000014719,RCv10
s000005350,RCv10
s000006587,RcW10
s000003882,RcW16
s000008195,RcW16
s000004867,RD4
s000005221,RD4
s000006629,RD4
s000006505,RD4
s000005925,RD4
s000004124,RD4
s000000491,RD4
s000005197,RD5
s000003310,RD5
s000006859,RD5
s000002511,RD5
s000000420,RD5
s000000700,RD5
s000004897,RD5
s000006820,RD5
s000001254,RD5
s000002915,RD5
s000002051,RD5
s000006859,RD5
s000006859,RD5
s000016052,RD5
s000000108,RD5
s000005538,RD7
s000005551,RD7
s000004411,RD7
s000005452,RD7
s000005064,RD8
s000002308,RD8
s000005583,RD8
s000002186,RD8
s000016053,RD8
s000000420,RD8
s000000741,RD9
s000002671,RD9
s000004921,RD9
s000004124,RD9
s000006763,RD9
s000016054,RD9
s000016055,RD15
s000016056,RD15
s000004921,RD15
s000004124,RD15
s000016057,RD15
s000016054,RD15
s000002271,RD19
s000002319,RD19
s000000846,RD19
s000008579,RD19
s000016058,RD19
s000016059,RD19
s000000669,RD18
s000003287,RD18
s000004472,RD20
s000002508,RD20
s000003184,RD20
s000002339,RD20
s000002067,RD20
s000004298,RD20
s000003092,RD20
s000002320,RD20
s000001480,RD20
s000004990,RD20
s000000093,RD20
s000002271,RD25
s000002319,RD25
s000003287,RD25
s000002271,RD35
s000002319,RD35
s000004903,RD35
s000005461,RD35
s000011260,RD35
s000002271,RD37
s000002203,RD37
s000002072,RD37
s000001154,RD37
s000002419,RD37
s000008271,RD37
s000016060,RD37
s000005331,RD41
s000002271,RD41
s000005970,RD41
s000016061,RD41
s000000081,RD41
s000016062,RD41
s000002271,RD43
s000002319,RD43
s000004903,RD43
s000005461,RD43
s000008409,RD43
s000016063,RD43
s000006847,RDa1
s000001167,RDa1
s000000029,RDa1
s000006168,RDa1
s000016064,RDa1
s000000797,RDa1
s000006859,RDa3
s000006183,RDa3
s000003474,RDa3
s000005634,RDa5
s000002995,RDa5
s000001335,RDa5
s000003707,RDa5
s000001556,RDa5
s000005205,RDa5
s000002120,RDa5
s000002577,RDa5
s000006768,RDa5
s000003075,RDa5
s000005598,RDa6
s000003869,RDa9
s000016065,RDa9
s000016066,RDa9
s000006026,RDa9
s000000146,RDa10
s000005269,RDa10
s000002747,RDa11
s000002747,RDa12
s000016067,RDa12
s000016068,RDa12
s000002747,RDa14
s000016069,RDa14
s000006740,RDa21
s000003619,RDa21
s000002393,RDa21
s000000731,RDa21
s000001895,RDa21
s000000549,RDa21
s000016070,RDa25
s000014276,RDa25
s000004932,RDa25
s000004543,RDa25
s000002980,RDa25
s000000814,RDa25
s000003714,RDa25
s000005104,RDa25
s000001513,RDa25
s000005356,RDa25
s000004046,RDa25
s000006653,RDa25
s000006837,RDa25
s000006828,RdB10
s000004903,RdD10
s000000571,RdD10
s000002191,RdD10
s000016071,RdD10
s000001527,RDh10
s000016072,RDh10
s000009964,RDh10
s000016073,RDh10
s000000781,RDi10
s000001134,RDi10
s000001148,RDi10
s000000419,RDL3
s000005903,RDL3
s000003614,RDL3
s000002632,RDL3
s000016074,RDL3
s000000693,RDL3
s000005415,RDL3
s000005872,RDL3
s000006859,RDL3
s000016075,RDL3
s000001191,RDL3
s000001328,RDL4
s000000761,RDL4
s000006305,RDL4
s000010233,RDL4
s000000419,RDL5
s000005903,RDL5
s000003614,RDL5
s000002632,RDL5
s000016074,RDL5
s000004124,RDL5
s000000747,RDL5
s000005872,RDL5
s000004293,RDL5
s000016076,RDL5
s000006860,RDL5
s000016077,RDL5
s000004422,RDL6
s000005757,RDL6
s000002281,RDL6
s000003221,RDL6
s000001030,RDL10
s000006579,RDL10
s000005187,RDL10
s000006818,RDL10
s000001997,RDL10
s000003576,RDL10
s000001050,RDL10
s000011033,RDL10
s000001435,RDL10
s000004261,RDL10
s000003342,RDL10
s000001633,RDL10
s000006711,RDL10
s000006500,RDL10
s000001735,RDL10
s000002776,RDL10
s000002627,RDL11
s000002730,RDL11
s000005665,RDL11
s000002868,RDL11
s000002850,RDL11
s000003374,RDL11
s000003342,RDL11
s000016078,RDL11
s000006579,RDL12
s000005187,RDL12
s000001030,RDL12
s000001997,RDL12
s000006818,RDL12
s000003576,RDL12
s000011033,RDL12
s000001050,RDL12
s000006500,RDL12
s000001735,RDL12
s000002776,RDL12
s000016079,RDL13
s000005187,RDL13
s000000398,RDL13
s000000316,RDL13
s000016080,RDL13
s000003075,RDL13
s000000452,RDL13
s000016081,RDL13
s000009049,RDL13
s000016082,RDL13
s000006847,RDL13
s000002825,RDL13
s000006859,RDL13
s000001221,RDL15
s000002755,RDL15
s000006696,RDL15
s000005674,RDL15
s000001827,RDL15
s000002525,RDL15
s000000346,RDL15
s000002850,RDL15
s000002627,RDL15
s000003372,RDL15
s000000497,RDL17
s000003205,RDL17
s000001270,RDL17
s000005580,RDL17
s000016083,RDL17
s000001559,RDL17
s000007571,RDL17
s000001812,RDL17
s000001221,RDL18
s000000024,RDL18
s000006610,RDL18
s000001823,RDL18
s000001827,RDL18
s000000320,RDL18
s000005530,RDL18
s000005237,RDL18
s000004118,RDL18
s000005197,RDL19
s000003310,RDL19
s000002511,RDL19
s000000420,RDL19
s000001254,RDL19
s000001685,RDL19
s000004897,RDL19
s000006820,RDL19
s000005884,RDL19
s000016084,RDL19
s000003954,RDL19
s000000700,RDL20
s000001685,RDL20
s000005197,RDL20
s000003310,RDL20
s000005064,RDL20
s000016085,RDL20
s000005405,RDL20
s000005931,RDL20
s000006383,RDL20
s000004069,RDL20
s000001254,RDL20
s000002371,RDL24
s000004681,RDL24
s000007431,RDL24
s000006550,RDL24
s000002790,RDL24
s000005580,RDL24
s000005289,RDL24
s000001559,RDL24
s000005927,RDL24
s000003538,RDL24
s000000974,RDL24
s000002839,RdM8
s000016086,RdM8
s000002035,RdM8
s000013905,RdM8
s000016087,RdM8
s000004645,RdM10
s000004298,RdM18
s000001449,RdM18
s000004786,RdM18
s000016088,RdM18
s000016089,RdM18
s000006799,RdM20
s000003115,RdM20
s000001119,RdM20
s000002712,RdM20
s000002199,RdM20
s000001808,RdM30
s000005272,RdM30
s000001921,RdM30
s000000297,RdM30
s000016090,RdM30
s000002894,RdM30
s000004349,RdM30
s000001327,RdM30
s000012060,RdM30
s000011407,RdN10
s000016091,RdN10
s000016092,RdN10
s000016093,RdN10
s000016094,RdN10
s000016095,RdN10
s000016096,RdN10
s000004903,RdN10
s000004639,RDo5
s000004525,RDo5
s000002271,RDo10
s000002868,RDo10
s000002086,RDo10
s000001499,RDo10
s000008307,RDo10
s000013833,RDo20
s000002511,RDo20
s000006833,RDo20
s000009449,RDo20
s000001719,RDo20
s000001774,RDo20
s000016097,RDo20
s000003005,RDo20
s000001357,RDo26
s000000768,RDo26
s000005737,RDo26
s000006689,RDo28
s000007039,RDo28
s000013081,RDo28
s000013674,RDo28
s000013582,RDo28
s000005188,RDo28
s000002486,RDo28
s000016098,RDo28
s000016099,RDo28
s000014149,RDo28
s000016100,RDo28
s000016101,RDo28
s000016102,RDo28
s000001396,RDo30
s000016103,RDo30
s000005421,RDo30
s000000310,RDo32
s000000389,RDo32
s000009353,RDo32
s000006207,RDo32
s000006773,RDo32
s000000763,RDo36
s000002564,RDo36
s000016104,RDo36
s000010436,RDo36
s000014793,RDo36
s000016105,RDo36
s000016106,RDo36
s000006859,RDo36
s000006859,RDo36
s000007139,RDo40
s000007139,RDo40
s000001296,RDo40
s000006860,RDo40
s000006860,RDo40
s000006860,RDo40
s000006860,RDo40
s000006860,RDo40
s000009686,RDo40
s000016107,RdR10
s000006129,RdR10
s000016108,RdR10
s000016109,RdR10
s000006101,RdR10
s000016110,RdR10
s000016111,RdR10
s000000874,RdR30
s000000599,RdR30
s000004239,RdR30
s000000879,RdR30
s000008501,RdR30
s000016112,RdR30
s000003483,RdR30
s000001787,RdR30
s000001281,RdR32
